Raw_V1 (Pressure),Raw_V2 (Rubber)
252.234,1896.19
257.875,1863.956
253.04,1871.209
257.07,1843.004
253.04,1851.868
257.07,1820.44
253.846,1833.333
256.264,1801.099
253.04,1813.187
257.07,1778.535
250.623,1788.205
260.293,1754.359
279.634,1778.535
316.703,1745.495
344.103,1768.865
383.59,1734.212
403.736,1759.194
439.194,1739.854
464.176,1764.029
506.081,1749.524
527.839,1772.894
562.491,1748.718
593.114,1768.059
607.619,1751.941
646.3,1759.194
679.341,1730.989
711.575,1743.883
740.586,1719.707
755.092,1726.96
799.414,1700.366
809.084,1715.678
838.095,1692.308
852.601,1710.037
884.835,1681.026
875.165,1701.172
884.029,1672.161
905.788,1689.89
917.07,1675.385
929.158,1700.366
958.169,1664.908
958.169,1681.026
965.421,1656.044
967.839,1683.443
970.256,1659.267
991.209,1684.249
1000.073,1664.908
982.344,1685.861
990.403,1666.52
998.462,1686.667
1006.52,1669.744
1019.414,1688.278
1037.143,1663.297
1041.978,1674.579
1041.978,1634.286
1059.707,1657.656
1073.407,1631.868
1059.707,1656.85
1041.172,1630.256
1050.843,1645.568
1061.319,1631.868
1065.348,1654.432
1051.648,1635.897
1052.454,1664.103
1062.125,1636.703
1051.648,1659.267
1044.396,1627.839
1050.037,1643.15
1044.396,1616.557
1039.56,1623.81
1070.183,1602.051
1046.813,1620.586
1037.949,1578.681
1059.707,1610.916
1065.348,1592.381
1055.678,1610.916
1046.813,1595.604
1050.843,1618.974
1052.454,1589.157
1047.619,1608.498
1058.095,1581.099
1057.289,1607.692
1037.949,1580.293
1058.901,1598.022
1054.872,1580.293
1061.319,1591.575
1056.484,1568.205
1060.513,1585.128
1056.484,1565.788
1052.454,1590.769
1060.513,1562.564
1059.707,1586.74
1046.007,1562.564
1060.513,1586.74
1046.813,1554.505
994.432,1587.546
940.44,1570.623
954.139,1610.11
817.143,1607.692
967.839,1647.985
1102.418,1627.033
588.278,1645.568
474.652,1625.421
404.542,1643.956
697.07,1627.033
695.458,1651.209
738.169,1635.092
622.125,1660.879
572.161,1638.315
518.169,1662.491
465.788,1627.033
500.44,1650.403
504.469,1636.703
459.341,1633.48
451.282,1610.11
448.059,1626.227
436.777,1603.663
427.106,1623.81
422.271,1594.799
412.601,1609.304
401.319,1583.516
386.813,1591.575
384.396,1570.623
378.755,1572.234
361.832,1556.117
367.473,1565.788
354.579,1544.835
336.85,1554.505
346.52,1525.495
337.656,1527.912
323.956,1504.542
332.015,1525.495
327.985,1490.843
319.927,1501.319
327.985,1473.919
317.509,1494.066
315.897,1466.667
317.509,1489.231
309.451,1456.19
311.062,1470.696
309.451,1443.297
310.256,1449.744
299.78,1419.927
308.645,1430.403
292.527,1403.81
303.81,1407.839
293.333,1387.692
298.168,1404.615
285.275,1382.857
289.304,1390.11
280.44,1365.128
282.051,1382.857
272.381,1350.623
276.41,1357.875
269.158,1334.505
268.352,1349.011
259.487,1324.835
261.099,1332.894
256.264,1309.524
257.875,1326.447
252.234,1304.689
256.264,1311.135
251.429,1287.766
257.07,1308.718
253.04,1279.707
255.458,1299.854
251.429,1279.707
257.875,1295.824
252.234,1272.454
257.07,1286.96
252.234,1268.425
257.875,1290.989
251.429,1285.348
257.875,1320.806
249.817,1318.388
257.875,1349.817
248.205,1349.011
257.875,1378.828
252.234,1367.546
259.487,1404.615
251.429,1403.004
261.099,1432.821
253.04,1432.821
257.875,1469.084
253.04,1468.278
257.07,1506.154
253.04,1504.542
257.875,1540.0
252.234,1541.612
257.875,1568.205
251.429,1573.846
258.681,1594.799
251.429,1589.157
258.681,1620.586
253.04,1609.304
256.264,1641.538
253.04,1650.403
259.487,1683.443
251.429,1691.502
253.846,1721.319
250.623,1723.736
257.875,1749.524
250.623,1747.106
257.875,1777.729
253.04,1768.059
256.264,1793.846
253.846,1790.623
260.293,1830.11
252.234,1828.498
256.264,1863.15
250.623,1854.286
257.875,1884.103
251.429,1876.044
257.875,1898.608
249.817,1895.385
257.07,1922.784
250.623,1912.308
257.07,1930.843
250.623,1922.784
257.07,1945.348
252.234,1922.784
258.681,1942.93
251.429,1933.26
257.875,1941.319
253.846,1912.308
257.07,1929.231
256.264,1909.89
256.264,1921.978
252.234,1895.385
257.875,1896.19
260.293,1876.85
257.875,1884.908
252.234,1863.956
256.264,1865.568
249.817,1843.004
259.487,1859.927
252.234,1834.945
256.264,1847.033
253.04,1824.469
256.264,1826.886
246.593,1795.458
259.487,1797.07
260.293,1772.894
298.168,1773.7
319.121,1753.553
348.938,1755.971
365.861,1735.824
398.095,1756.777
423.077,1740.659
464.982,1768.059
493.993,1757.582
524.615,1776.923
595.531,1768.865
620.513,1780.952
659.194,1760.0
707.546,1763.223
766.374,1741.465
809.084,1735.824
840.513,1729.377
866.3,1739.048
917.07,1729.377
917.875,1741.465
936.41,1737.436
971.868,1750.33
987.18,1732.601
1002.491,1735.018
1009.744,1719.707
1021.831,1726.154
1037.143,1714.066
1053.26,1723.736
1044.396,1714.872
1062.93,1718.095
1050.843,1714.066
1070.989,1717.289
1056.484,1703.59
1091.135,1704.396
1078.242,1692.308
1087.912,1698.755
1103.223,1689.89
1103.223,1696.337
1095.165,1681.832
1131.429,1683.443
1104.029,1681.832
1120.952,1686.667
1126.593,1689.89
1122.564,1693.919
1124.176,1683.443
1169.304,1686.667
1138.681,1672.967
1141.905,1678.608
1147.546,1672.161
1159.634,1676.996
1123.37,1664.908
1147.546,1666.52
1135.458,1653.626
1149.157,1660.879
1128.205,1651.209
1138.681,1657.656
1107.253,1653.626
1126.593,1664.103
1112.088,1660.879
1137.07,1664.103
1105.641,1662.491
1135.458,1656.044
1112.894,1645.568
1148.352,1642.344
1114.505,1646.374
1108.059,1639.121
1093.553,1628.645
1124.176,1627.033
1104.835,1620.586
1109.67,1627.033
1085.495,1633.48
1104.835,1639.927
1066.96,1640.733
1104.835,1627.033
1069.377,1621.392
1082.271,1623.81
1062.125,1618.974
1059.707,1612.527
1037.949,1610.11
1062.93,1605.275
1054.872,1610.916
1065.348,1605.275
1078.242,1607.692
1060.513,1593.993
1025.861,1593.187
1150.769,1602.051
792.161,1606.886
1152.381,1620.586
875.971,1625.421
1114.505,1620.586
916.264,1625.421
833.26,1620.586
909.817,1625.421
1005.714,1632.674
903.37,1640.733
909.011,1643.15
830.037,1648.791
738.169,1638.315
664.835,1654.432
680.952,1635.897
635.018,1635.092
673.7,1620.586
631.795,1620.586
624.542,1618.974
571.355,1628.645
597.143,1613.333
568.938,1631.868
537.509,1615.751
502.857,1618.974
523.004,1603.663
504.469,1598.022
495.604,1585.934
475.458,1580.293
473.04,1570.623
448.864,1576.264
419.048,1550.476
367.473,1554.505
369.084,1542.418
325.568,1544.835
334.432,1538.388
309.451,1541.612
299.78,1523.077
279.634,1527.912
290.916,1505.348
277.216,1501.319
277.216,1486.813
278.022,1485.201
260.293,1473.114
278.022,1479.56
282.051,1458.608
263.516,1456.19
268.352,1438.462
261.905,1442.491
273.993,1422.344
256.264,1420.733
272.381,1399.78
250.623,1404.615
265.128,1395.751
246.593,1397.363
264.322,1372.381
248.205,1386.886
264.322,1360.293
247.399,1365.128
260.293,1344.982
247.399,1344.982
261.905,1322.418
246.593,1339.341
264.322,1317.582
247.399,1332.088
263.516,1315.165
244.176,1325.641
261.905,1303.883
249.011,1307.912
261.905,1285.348
247.399,1295.018
261.099,1270.037
245.788,1286.154
258.681,1258.755
246.593,1270.843
261.905,1261.978
247.399,1264.396
261.905,1256.337
248.205,1271.648
261.099,1249.89
247.399,1270.843
261.905,1254.725
246.593,1266.007
258.681,1259.56
246.593,1283.736
261.099,1273.26
247.399,1299.048
258.681,1281.319
246.593,1307.912
258.681,1303.883
246.593,1341.758
258.681,1340.952
247.399,1386.081
258.681,1382.051
248.205,1411.062
260.293,1415.897
249.011,1442.491
260.293,1434.432
245.788,1470.696
260.293,1466.667
246.593,1510.183
261.099,1506.154
255.458,1546.447
261.099,1548.059
247.399,1588.352
258.681,1583.516
247.399,1627.033
259.487,1623.81
248.205,1663.297
260.293,1659.267
249.011,1700.366
260.293,1695.531
247.399,1733.407
261.099,1734.212
250.623,1768.059
259.487,1765.641
248.205,1801.099
261.099,1797.875
249.011,1830.11
260.293,1823.663
249.011,1864.762
260.293,1850.256
248.205,1880.879
260.293,1865.568
247.399,1893.773
259.487,1876.85
250.623,1909.084
260.293,1894.579
249.817,1922.784
259.487,1903.443
249.817,1931.648
259.487,1918.755
249.011,1941.319
260.293,1916.337
248.205,1938.901
261.099,1926.007
250.623,1942.125
261.099,1928.425
253.846,1957.436
256.264,1936.484
250.623,1963.077
261.905,1942.125
246.593,1967.912
260.293,1945.348
251.429,1962.271
261.099,1939.707
253.846,1955.018
260.293,1933.26
251.429,1946.96
258.681,1914.725
251.429,1938.901
260.293,1920.366
250.623,1938.901
257.875,1920.366
250.623,1932.454
259.487,1888.132
250.623,1894.579
260.293,1863.956
251.429,1868.791
259.487,1817.216
253.04,1851.062
257.07,1817.216
231.282,1841.392
240.147,1810.769
248.205,1818.828
261.905,1805.128
307.033,1831.722
351.355,1813.993
372.308,1834.139
414.212,1816.41
435.971,1840.586
468.205,1820.44
487.546,1851.868
515.751,1832.527
515.751,1864.762
553.626,1849.451
564.908,1870.403
576.996,1847.033
591.502,1867.179
611.648,1843.004
616.484,1859.927
631.795,1836.557
632.601,1851.062
651.941,1831.722
657.582,1862.344
676.117,1827.692
686.593,1850.256
699.487,1825.275
719.634,1838.974
740.586,1801.099
746.227,1827.692
760.733,1800.293
763.956,1823.663
766.374,1786.593
769.597,1801.905
770.403,1775.311
779.267,1805.934
790.549,1789.011
784.908,1814.799
778.462,1788.205
799.414,1799.487
794.579,1766.447
796.996,1785.788
825.201,1759.194
825.201,1789.817
821.978,1765.641
832.454,1787.399
840.513,1763.223
849.377,1795.458
845.348,1765.641
866.3,1784.176
872.747,1756.777
884.835,1784.982
895.311,1763.223
904.176,1789.011
913.04,1767.253
900.952,1793.04
924.322,1766.447
928.352,1780.146
925.128,1755.971
906.593,1773.7
927.546,1748.718
921.099,1770.476
926.74,1751.135
920.293,1772.894
937.216,1762.418
935.604,1777.729
938.828,1752.747
950.916,1778.535
928.352,1742.271
940.44,1763.223
953.333,1745.495
942.051,1765.641
936.41,1737.436
946.886,1754.359
946.081,1733.407
964.615,1739.854
968.645,1723.736
954.139,1747.106
959.78,1731.795
958.974,1746.3
953.333,1730.989
938.022,1746.3
880.0,1718.901
908.205,1766.447
788.938,1775.311
695.458,1815.604
708.352,1806.74
636.63,1832.527
631.795,1795.458
634.212,1820.44
584.249,1783.37
597.949,1804.322
596.337,1778.535
569.744,1803.516
556.85,1782.564
537.509,1808.352
523.81,1779.341
502.051,1793.846
498.828,1773.7
470.623,1790.623
465.788,1755.165
450.476,1775.311
431.136,1737.436
423.077,1761.612
412.601,1724.542
406.154,1745.495
400.513,1705.201
387.619,1730.989
372.308,1708.425
365.861,1715.678
340.879,1688.278
333.626,1709.231
322.344,1685.055
320.733,1697.143
327.985,1672.161
331.209,1683.443
327.179,1652.015
320.733,1667.326
319.927,1631.062
314.286,1638.315
318.315,1606.081
320.733,1617.363
290.916,1589.963
296.557,1610.916
289.304,1580.293
298.168,1589.963
286.081,1562.564
286.081,1583.516
278.022,1552.088
282.051,1559.341
281.245,1531.941
279.634,1544.835
283.663,1511.795
279.634,1513.407
278.022,1485.201
278.022,1498.095
266.74,1453.773
273.187,1481.978
266.74,1454.579
265.934,1469.89
261.099,1436.044
260.293,1441.685
259.487,1410.256
259.487,1428.791
257.875,1393.333
257.875,1417.509
253.04,1391.722
257.875,1408.645
253.846,1378.828
256.264,1386.886
254.652,1364.322
256.264,1385.275
253.04,1364.322
256.264,1378.828
254.652,1358.681
257.07,1377.216
254.652,1361.099
257.07,1381.245
253.846,1359.487
257.07,1389.304
253.846,1373.993
255.458,1412.674
253.04,1409.451
258.681,1442.491
253.04,1436.85
257.875,1472.308
253.846,1472.308
253.846,1515.018
253.846,1496.484
258.681,1538.388
251.429,1535.971
256.264,1569.817
251.429,1568.205
257.07,1606.081
254.652,1610.916
257.875,1646.374
252.234,1647.179
257.07,1682.637
255.458,1682.637
258.681,1713.26
254.652,1707.619
256.264,1743.883
253.846,1731.795
257.875,1771.282
254.652,1763.223
260.293,1799.487
252.234,1789.817
257.875,1815.604
253.04,1817.216
260.293,1854.286
252.234,1843.004
257.875,1869.597
253.04,1863.956
257.07,1892.161
252.234,1876.044
257.875,1897.802
252.234,1876.85
261.905,1907.473
253.846,1892.967
258.681,1921.978
253.04,1909.89
256.264,1928.425
252.234,1916.337
257.07,1935.678
261.099,1924.396
257.07,1942.125
253.04,1921.978
259.487,1942.93
253.04,1913.919
260.293,1925.201
247.399,1906.667
257.07,1921.978
253.04,1898.608
257.07,1921.978
253.04,1894.579
258.681,1916.337
249.817,1894.579
258.681,1907.473
256.264,1880.073
258.681,1894.579
250.623,1863.15
258.681,1877.656
253.04,1847.033
257.875,1847.033
253.846,1809.963
257.875,1817.216
241.758,1786.593
257.875,1789.817
253.846,1758.388
258.681,1773.7
277.216,1742.271
310.256,1753.553
320.733,1727.766
344.908,1732.601
356.996,1715.678
380.366,1730.183
398.095,1718.095
412.601,1746.3
429.524,1731.795
470.623,1754.359
485.128,1744.689
506.886,1761.612
527.033,1748.718
560.073,1759.194
568.938,1743.077
599.56,1764.029
614.872,1742.271
659.194,1748.718
649.524,1732.601
707.546,1744.689
713.187,1724.542
748.645,1739.048
766.374,1718.901
781.685,1734.212
785.714,1720.513
829.231,1733.407
817.143,1710.843
842.125,1718.095
825.201,1702.784
851.795,1723.736
850.989,1706.007
848.571,1719.707
853.407,1697.949
856.63,1706.813
846.96,1696.337
870.33,1710.037
868.718,1686.667
887.253,1694.725
879.194,1676.996
885.641,1686.667
884.029,1665.714
911.429,1679.414
909.011,1669.744
919.487,1687.473
915.458,1668.938
930.769,1685.055
936.41,1669.744
935.604,1691.502
934.799,1666.52
934.799,1681.832
928.352,1666.52
931.575,1685.861
921.099,1668.132
926.74,1676.19
931.575,1662.491
934.799,1685.055
928.352,1673.773
931.575,1690.696
932.381,1676.19
935.604,1686.667
938.828,1675.385
939.634,1681.026
928.352,1652.821
925.934,1668.132
930.769,1643.15
937.216,1656.044
946.081,1639.927
926.74,1655.238
933.187,1640.733
921.905,1650.403
900.952,1636.703
904.982,1652.015
901.758,1631.868
900.147,1644.762
878.388,1624.615
909.817,1633.48
893.7,1614.139
888.864,1623.004
859.853,1618.168
891.282,1628.645
868.718,1604.469
884.835,1618.974
875.165,1601.245
885.641,1617.363
899.341,1609.304
793.773,1629.451
1073.407,1625.421
526.227,1659.267
916.264,1662.491
788.132,1682.637
809.084,1675.385
643.883,1681.026
658.388,1665.714
744.615,1673.773
646.3,1664.908
688.205,1679.414
666.447,1673.773
660.806,1688.278
627.766,1682.637
593.114,1689.084
514.139,1678.608
556.85,1684.249
526.227,1670.549
527.839,1672.161
475.458,1656.044
499.634,1663.297
498.022,1652.821
502.051,1664.103
456.117,1646.374
473.04,1642.344
440.0,1625.421
442.418,1622.198
435.971,1605.275
420.659,1606.081
407.766,1597.216
405.348,1600.44
379.56,1589.157
393.26,1588.352
378.755,1573.846
376.337,1567.399
363.443,1554.505
365.055,1544.835
344.908,1527.912
354.579,1533.553
346.52,1520.659
350.549,1511.795
322.344,1505.348
333.626,1502.125
315.092,1490.843
320.733,1481.978
297.363,1477.143
314.286,1473.114
290.916,1465.055
303.004,1458.608
278.022,1450.549
287.692,1443.297
269.158,1432.015
282.857,1422.344
259.487,1419.121
275.604,1407.033
253.846,1397.363
268.352,1390.11
244.176,1390.11
265.128,1369.963
245.788,1352.234
261.905,1352.234
244.982,1332.894
261.099,1331.282
243.37,1326.447
260.293,1318.388
242.564,1317.582
258.681,1316.777
239.341,1313.553
263.516,1311.135
244.982,1310.33
260.293,1312.747
244.982,1317.582
268.352,1316.777
245.788,1327.253
261.099,1335.311
245.788,1342.564
261.905,1352.234
247.399,1361.905
262.711,1373.993
244.982,1382.857
263.516,1394.945
244.176,1414.286
261.099,1426.374
245.788,1449.744
261.905,1473.919
245.788,1498.901
262.711,1512.601
247.399,1537.582
262.711,1550.476
246.593,1577.07
262.711,1591.575
247.399,1620.586
263.516,1623.81
247.399,1650.403
261.099,1662.491
244.176,1680.22
261.905,1694.725
246.593,1710.037
264.322,1716.484
244.176,1747.912
264.322,1748.718
246.593,1772.894
261.905,1777.729
248.205,1793.04
261.099,1798.681
246.593,1815.604
257.875,1809.157
247.399,1834.139
263.516,1823.663
244.982,1837.363
262.711,1834.945
246.593,1851.062
263.516,1849.451
248.205,1863.956
263.516,1864.762
247.399,1884.908
264.322,1874.432
248.205,1891.355
263.516,1888.132
248.205,1894.579
261.099,1883.297
247.399,1893.773
263.516,1880.073
249.011,1890.549
265.934,1882.491
246.593,1904.249
265.934,1885.714
245.788,1897.802
262.711,1882.491
247.399,1892.967
262.711,1875.238
247.399,1870.403
264.322,1851.868
245.788,1863.956
263.516,1839.78
244.176,1847.839
261.905,1829.304
247.399,1830.11
262.711,1813.993
246.593,1819.634
261.905,1797.875
249.011,1801.099
263.516,1772.088
223.223,1780.952
195.018,1755.165
190.183,1756.777
227.253,1731.795
233.7,1739.854
273.993,1704.396
270.769,1723.736
336.85,1702.784
356.996,1714.066
406.154,1694.725
431.136,1718.095
476.264,1706.007
514.945,1729.377
551.209,1701.172
572.161,1724.542
618.901,1706.007
622.93,1727.766
669.67,1705.201
680.952,1715.678
722.857,1701.172
718.022,1706.007
755.092,1685.055
752.674,1699.56
766.374,1669.744
778.462,1695.531
816.337,1668.938
805.861,1684.249
842.93,1653.626
825.201,1673.773
842.93,1654.432
838.095,1670.549
857.436,1645.568
836.484,1654.432
872.747,1632.674
865.495,1642.344
877.582,1625.421
856.63,1656.044
877.582,1623.81
859.048,1641.538
875.971,1610.916
856.63,1635.092
887.253,1602.051
852.601,1623.81
863.883,1609.304
856.63,1630.256
859.048,1604.469
871.136,1625.421
885.641,1595.604
877.582,1614.945
872.747,1595.604
873.553,1609.304
875.971,1595.604
875.165,1622.198
888.864,1598.828
878.388,1623.004
880.0,1606.886
873.553,1630.256
888.864,1605.275
884.029,1620.586
898.535,1596.41
878.388,1622.198
898.535,1604.469
879.194,1623.004
908.205,1596.41
882.418,1609.304
913.04,1583.516
888.864,1596.41
930.769,1572.234
909.011,1587.546
942.857,1579.487
930.769,1602.051
948.498,1584.322
916.264,1601.245
917.07,1581.099
904.982,1603.663
912.234,1585.934
906.593,1603.663
937.216,1587.546
904.982,1602.051
855.824,1577.07
1144.322,1610.916
307.033,1607.692
1025.055,1655.238
1687.473,1645.568
975.092,1661.685
721.245,1652.015
782.491,1679.414
902.564,1656.85
749.451,1684.249
538.315,1670.549
490.769,1688.278
523.81,1660.073
551.209,1693.114
454.505,1663.297
427.912,1686.667
498.828,1668.132
431.136,1678.608
470.623,1651.209
456.923,1664.908
463.37,1634.286
454.505,1639.927
463.37,1621.392
435.165,1640.733
448.059,1620.586
424.689,1631.868
448.864,1603.663
424.689,1615.751
407.766,1604.469
406.154,1608.498
421.465,1570.623
397.289,1593.187
397.289,1563.37
373.114,1575.458
376.337,1548.059
377.949,1569.817
366.667,1543.223
356.19,1552.894
364.249,1518.242
340.879,1538.388
341.685,1506.154
327.985,1527.106
325.568,1499.707
322.344,1513.407
325.568,1488.425
315.092,1498.901
322.344,1469.084
311.868,1478.755
318.315,1446.52
312.674,1464.249
307.839,1434.432
305.421,1452.967
305.421,1422.344
290.11,1442.491
293.333,1415.897
284.469,1418.315
280.44,1395.751
265.934,1403.004
267.546,1378.828
258.681,1383.663
260.293,1349.817
253.04,1366.74
257.07,1322.418
251.429,1340.146
257.875,1311.941
250.623,1329.67
256.264,1304.689
249.011,1317.582
257.875,1295.824
251.429,1308.718
255.458,1278.901
252.234,1299.854
257.875,1277.289
252.234,1301.465
260.293,1280.513
251.429,1308.718
258.681,1295.018
251.429,1324.029
257.875,1311.135
252.234,1342.564
257.875,1334.505
253.846,1367.546
257.07,1361.905
253.846,1398.168
256.264,1395.751
253.04,1431.209
257.875,1427.985
252.234,1477.143
257.07,1471.502
253.04,1519.854
256.264,1516.63
253.04,1563.37
256.264,1550.476
253.846,1590.769
257.875,1584.322
253.846,1631.868
255.458,1623.004
253.846,1660.073
259.487,1646.374
253.846,1688.278
257.875,1673.773
254.652,1706.007
258.681,1700.366
254.652,1733.407
257.07,1722.125
249.817,1763.223
256.264,1745.495
254.652,1775.311
257.07,1760.806
253.846,1796.264
259.487,1780.146
254.652,1804.322
256.264,1794.652
255.458,1824.469
257.875,1811.575
253.846,1841.392
257.07,1828.498
254.652,1847.839
255.458,1830.11
254.652,1850.256
255.458,1837.363
254.652,1861.538
254.652,1837.363
254.652,1863.956
257.07,1847.033
253.846,1867.985
256.264,1838.974
253.846,1852.674
253.846,1815.604
254.652,1826.081
256.264,1797.875
256.264,1810.769
255.458,1790.623
254.652,1801.099
256.264,1776.923
254.652,1791.429
256.264,1756.777
257.07,1768.059
256.264,1735.824
254.652,1736.63
255.458,1701.978
256.264,1713.26
254.652,1677.802
255.458,1691.502
256.264,1655.238
257.07,1671.355
256.264,1635.092
271.575,1660.879
319.121,1630.256
344.103,1646.374
369.084,1581.099
398.095,1653.626
425.495,1648.791
450.476,1659.267
476.264,1636.703
506.081,1649.597
513.333,1636.703
557.656,1656.85
564.908,1640.733
588.278,1667.326
638.242,1639.927
657.582,1655.238
687.399,1619.78
718.022,1631.868
738.974,1602.051
776.85,1606.081
800.22,1584.322
814.725,1597.216
841.319,1574.652
865.495,1595.604
884.029,1581.905
903.37,1599.634
914.652,1580.293
936.41,1602.051
932.381,1581.905
951.722,1592.381
957.363,1562.564
978.315,1578.681
991.209,1553.7
995.238,1577.875
996.85,1555.311
996.85,1567.399
969.451,1551.282
1004.908,1572.234
981.538,1550.476
1006.52,1563.37
1005.714,1544.029
1012.161,1559.341
1005.714,1539.194
996.044,1562.564
996.85,1537.582
990.403,1569.011
1002.491,1549.67
1006.52,1571.429
1003.297,1559.341
992.82,1575.458
983.956,1546.447
1014.579,1569.011
998.462,1544.835
1003.297,1560.146
996.044,1536.777
1009.744,1559.341
989.597,1540.0
999.267,1557.729
975.092,1537.582
997.656,1564.176
969.451,1544.029
989.597,1560.952
984.762,1537.582
962.198,1564.176
942.857,1544.835
971.868,1546.447
952.527,1521.465
965.421,1536.777
940.44,1515.824
938.828,1542.418
910.623,1528.718
913.04,1558.535
876.777,1533.553
856.63,1552.894
854.212,1523.883
854.212,1544.029
836.484,1517.436
884.029,1527.106
867.106,1512.601
856.63,1533.553
924.322,1520.659
809.89,1560.952
1178.974,1556.923
930.769,1587.546
148.278,1562.564
625.348,1585.128
1195.897,1562.564
747.839,1579.487
497.216,1555.311
452.894,1581.099
416.63,1569.817
448.059,1593.993
546.374,1573.846
610.037,1596.41
596.337,1569.817
650.33,1592.381
580.22,1563.37
493.187,1581.905
456.117,1550.476
434.359,1565.788
487.546,1539.194
477.875,1543.223
448.864,1528.718
434.359,1538.388
440.806,1506.154
435.165,1528.718
422.271,1503.736
427.912,1514.212
427.106,1492.454
399.707,1497.289
397.289,1470.696
395.678,1480.366
386.813,1453.773
380.366,1462.637
375.531,1435.238
370.696,1448.938
359.414,1419.121
354.579,1427.985
356.996,1406.227
351.355,1410.256
351.355,1388.498
341.685,1406.227
339.267,1372.381
338.462,1388.498
331.209,1359.487
335.238,1364.322
317.509,1343.37
317.509,1353.04
307.033,1327.253
307.033,1348.205
292.527,1330.476
290.916,1340.146
278.022,1320.0
273.993,1328.865
264.322,1307.912
264.322,1317.582
251.429,1295.824
259.487,1302.271
253.04,1274.066
258.681,1280.513
250.623,1255.531
257.07,1266.813
249.011,1241.026
254.652,1253.919
250.623,1227.326
257.07,1244.249
252.234,1219.267
257.07,1243.443
253.04,1217.656
257.07,1233.773
252.234,1225.714
259.487,1241.832
257.07,1228.132
257.875,1246.667
255.458,1235.385
257.07,1262.784
255.458,1253.114
257.875,1274.066
253.04,1275.678
257.875,1299.854
251.429,1299.854
257.07,1335.311
253.846,1338.535
257.07,1378.022
252.234,1383.663
256.264,1415.897
253.04,1427.179
261.099,1456.19
253.04,1458.608
258.681,1490.843
252.234,1496.484
259.487,1546.447
252.234,1547.253
260.293,1579.487
252.234,1578.681
256.264,1620.586
249.011,1620.586
258.681,1646.374
250.623,1650.403
256.264,1679.414
253.04,1674.579
258.681,1700.366
253.04,1703.59
259.487,1728.571
251.429,1727.766
259.487,1755.971
252.234,1751.941
257.07,1772.088
253.04,1770.476
250.623,1801.905
252.234,1785.788
257.875,1803.516
253.846,1795.458
254.652,1808.352
250.623,1804.322
257.875,1822.857
253.846,1810.769
257.875,1833.333
249.817,1826.886
257.875,1846.227
249.817,1834.945
257.875,1843.004
253.846,1834.139
258.681,1847.033
249.817,1831.722
258.681,1834.139
251.429,1821.245
258.681,1822.051
253.04,1802.711
261.905,1794.652
250.623,1785.788
257.875,1778.535
251.429,1759.194
261.905,1761.612
252.234,1743.077
254.652,1738.242
207.912,1718.095
209.524,1717.289
213.553,1697.143
234.505,1693.114
238.535,1670.549
257.875,1668.938
257.07,1656.85
304.615,1657.656
327.985,1636.703
367.473,1642.344
381.978,1635.092
427.912,1642.344
445.641,1635.092
491.575,1636.703
498.828,1633.48
541.538,1643.15
554.432,1633.48
606.007,1634.286
613.26,1631.868
661.612,1628.645
673.7,1616.557
724.469,1614.139
723.663,1602.857
763.956,1601.245
762.344,1588.352
797.802,1584.322
788.938,1572.234
817.949,1569.011
801.026,1566.593
842.93,1569.817
820.366,1576.264
850.183,1577.07
833.26,1569.817
848.571,1575.458
835.678,1569.817
866.3,1568.205
838.901,1559.341
850.989,1553.7
856.63,1541.612
878.388,1538.388
855.824,1529.524
873.553,1519.854
844.542,1515.824
866.3,1512.601
852.601,1523.077
863.077,1523.883
846.96,1523.077
870.33,1521.465
847.766,1517.436
881.612,1520.659
859.048,1516.63
881.612,1507.766
864.689,1507.766
877.582,1504.542
894.505,1495.678
894.505,1502.125
872.747,1502.93
889.67,1506.154
875.165,1512.601
900.147,1504.542
880.0,1528.718
914.652,1514.212
891.282,1519.854
907.399,1513.407
892.894,1512.601
915.458,1506.154
889.67,1505.348
899.341,1511.795
900.147,1503.736
914.652,1503.736
892.088,1509.377
914.652,1507.766
909.817,1507.766
917.875,1508.571
903.37,1507.766
929.963,1502.125
911.429,1507.766
954.139,1502.125
938.828,1507.766
950.11,1496.484
928.352,1498.901
946.886,1491.648
975.092,1661.685
721.245,1652.015
782.491,1679.414
902.564,1656.85
749.451,1684.249
538.315,1670.549
490.769,1688.278
523.81,1660.073
551.209,1693.114
454.505,1663.297
427.912,1686.667
498.828,1668.132
431.136,1678.608
470.623,1651.209
456.923,1664.908
463.37,1634.286
454.505,1639.927
463.37,1621.392
435.165,1640.733
